-32.4329,-63.2481,16841
-32.4075,-63.2402,92453
-31.9450,-65.1903,28009
-33.2279,-60.3299,44271
-31.4183,-64.4901,69451
-27.5768,-60.7111,43511
-31.2937,-64.2977,21683
-40.8152,-63.0004,48940
-32.6184,-60.1548,25139
-29.4599,-60.2131,19797
-33.7458,-61.9671,72340
-35.4325,-60.1716,24668
-54.8108,-68.3159,56825
-31.2372,-64.3118,15369
-26.3407,-60.4321,24747
-38.3769,-60.2756,47136
-43.2490,-65.3050,97915
-27.4936,-64.8597,27838
-22.5168,-63.8056,60819
-26.7333,-65.2615,48459
-30.9448,-61.5597,18757
-31.6627,-60.7653,59072
-27.8005,-64.2629,252192
-36.6162,-64.2899,102860
-31.5405,-68.4979,43565
-31.6488,-60.7087,391164
-24.1928,-65.2934,257970
-23.1370,-64.3243,74059
-34.6153,-68.3324,118009
-24.2313,-64.8661,58430
-33.3342,-60.2108,134217
-26.8160,-65.2105,548866
-40.1579,-71.3534,23519
-33.0834,-68.4731,82549
-33.2914,-66.3247,169947
-30.7899,-60.5928,21809
-31.5373,-68.5257,109123
-30.2416,-68.7466,21018
-31.8971,-61.8599,16873
-31.4250,-62.0840,59062
-28.4696,-65.7852,159139
-40.7319,-64.9477,16966
-34.2918,-60.2545,40157
-24.8065,-65.4200,520683
-34.2624,-62.7113,18361
-32.9468,-60.6393,948312
-32.1767,-64.1129,53389
-31.6501,-63.9117,18155
-53.7877,-67.7097,52681
-51.6253,-69.2523,95796
-33.1304,-64.3527,157010
-38.9908,-64.0957,16132
-31.1697,-64.3175,16632
-43.3003,-65.1056,26335
-31.2528,-61.4908,88713
-26.8708,-60.2154,32083
-38.8805,-62.0750,57209
-42.7685,-65.0383,64555
-22.0490,-63.6908,25000
-26.7909,-60.4413,81879
-31.6833,-68.5833,40969
-38.9667,-68.2333,25186
-33.8910,-60.5746,91399
-32.9984,-60.7679,24436
-35.8108,-61.8990,44783
-31.7327,-60.5290,247139
-24.2580,-65.2136,48199
-36.8938,-60.3232,89721
-35.4439,-60.8846,34718
-38.9508,-68.0592,231198
-30.7107,-62.0071,15129
-27.1683,-65.4989,23771
-32.8895,-68.8458,114893
-32.6978,-62.1067,24226
-26.9262,-60.0485,28070
-34.8682,-61.5293,41808
-23.8131,-64.7935,49267
-27.0882,-61.0822,26955
-29.4133,-66.8564,178872
-31.0932,-64.4845,15112
-31.3458,-64.3385,24796
-34.1269,-63.3908,19908
-34.5939,-60.9464,87509
-25.1136,-64.1263,19185
-30.9815,-64.0942,26825
-32.8568,-60.7175,32427
-33.0302,-60.6405,74650
-35.0326,-63.0148,16270
-39.0333,-67.5833,73212
-27.3253,-61.2810,15741
-35.6593,-63.7579,57029
-22.5962,-63.8110,19811
-32.0296,-61.2210,18374
-33.4594,-61.4832,18294
-27.0545,-65.4019,30951
-42.9115,-71.3195,28486
-31.4496,-60.9315,35885
-23.2100,-64.0996,23961
-32.2068,-64.4006,15900
-41.9605,-71.5334,15537
-32.0671,-60.6427,19545
-30.4250,-64.3527,20164
-38.9342,-69.2305,47380
-30.7264,-64.8039,28166
-32.0308,-60.3062,18296
-31.2452,-64.4657,19070
-37.4586,-61.9329,27000
-31.9736,-60.9194,16975
-31.4065,-64.1885,2106734
-45.8626,-67.4940,140850
-38.9339,-67.9903,75078
-38.8222,-68.0629,19819
-34.8969,-60.0191,54514
-31.4931,-68.5326,73829
-29.1616,-67.4993,42248
-27.2179,-61.1874,27813
-34.6420,-60.4712,34587
-38.8295,-68.1318,28956
-31.6515,-68.2822,33609
-37.8755,-67.7945,15169
-25.9466,-60.6201,36588
-33.0446,-61.1642,32002
-40.8025,-62.9835,20533
-32.8570,-61.1511,15619
-32.8226,-60.7185,27060
-32.8203,-61.3951,36000
-46.4479,-67.5227,36077
-32.6302,-62.6888,35105
-27.0342,-65.3020,15126
-38.7176,-62.2655,299101
-33.1536,-60.5117,20620
-31.4192,-63.0508,19577
-34.0631,-60.1026,26400
-28.4602,-62.8335,20261
-31.6498,-64.4297,40384
-38.9774,-67.8271,26083
-26.8179,-65.1420,38466
-31.4372,-68.5256,20413
-28.5600,-66.8074,16625
-27.4315,-65.6146,32494
-34.6103,-58.3977,152198
-34.6108,-58.4810,34000
-33.6757,-65.4578,96781
-34.5433,-58.7123,168762
-41.1456,-71.3082,95394
-34.8004,-58.3838,28265
-34.4778,-58.7065,38470
-34.6336,-58.5705,17481
-34.5154,-58.7681,230208
-14.2781,-170.7025,11500
48.2500,16.3333,75418
46.8406,14.8442,25035
47.2583,11.3881,18142
47.8049,16.2320,44820
48.2085,16.3721,1691468
47.0529,15.3992,15687
48.1667,14.0333,16857
46.6103,13.8558,58882
48.2209,14.2383,25345
47.3071,11.0682,15229
47.0333,15.4000,16268
48.3833,16.2167,16292
48.0427,14.4213,38331
48.1833,16.4333,101420
48.2076,15.6372,21911
47.0500,15.4667,15187
46.6298,14.3402,20320
46.6167,14.2833,20000
47.7994,13.0440,157245
47.4268,12.8480,16790
47.2654,11.4152,32588
48.1193,16.2661,15047
48.2167,16.3000,104627
48.0861,16.2892,20555
48.1667,16.3333,97624
47.4264,9.6585,22821
48.3064,14.2861,204846
48.3052,16.3252,15614
46.6247,14.3053,100316
47.2627,11.3945,132493
48.2091,16.3713,16450
48.2000,16.2667,98176
47.2681,11.3687,35043
47.3612,9.6869,16317
48.1862,16.2965,54265
48.2254,16.3087,57546
47.0673,15.4420,303270
48.1960,16.3183,76396
48.2500,16.4000,162779
47.2331,9.6000,33420
48.2129,16.5244,21200
47.0700,15.3987,20511
47.4143,9.7419,49278
47.5031,9.7471,29806
47.1548,9.8225,15102
48.0054,16.2326,26286
48.2181,16.4831,50687
48.1229,14.8721,15559
48.1612,16.3823,201882
48.2333,16.4600,187007
47.0544,15.4498,32912
47.0826,15.4159,31147
47.0839,15.4440,24767
47.0692,15.4578,15853
47.1139,15.4235,19020
47.0624,15.4242,29363
48.2261,16.3448,51402
48.2019,16.3879,98389
48.1855,16.3537,54412
48.1957,16.3522,31381
48.2017,16.3471,31521
48.2124,16.3455,24499
48.2232,16.3551,41645
48.2428,16.3755,86967
